time,x,y
1758181525.5282736,0.007497773179529656,0.0007173136437346007
1758181525.627668,0.00751000381382318,0.0007184618468478143
1758181525.7268038,0.007521168672769929,0.000719617719107915
1758181525.8269129,0.007529195890861205,0.0007203110754667
1758181525.9278202,0.007538952461798152,0.0007212399804558396
1758181526.0375056,0.007548606727086519,0.0007221271344324687
1758181526.1267488,0.007558146091915964,0.0007230892486315795
1758181526.227471,0.007567845411204763,0.0007239960025993797
1758181526.3280022,0.007577411964159869,0.0007248930636209955
1758181526.4307373,0.007584288727347352,0.0007255947759646296
1758181526.5276117,0.007596672942759389,0.0007267633283867897
1758181526.6323512,0.007606235090013122,0.0007276769437575364
1758181526.7272086,0.00761586424396539,0.0007286121424989501
1758181526.8284974,0.00762272186196667,0.0007293189757809613
1758181526.9306061,0.007630965725863811,0.0007299792474447433
1758181527.0308523,0.007640505151452637,0.0007309412847012444
1758181527.1270921,0.007650204530196953,0.0007318479630096407
1758181527.2340763,0.007657043888054941,0.0007325380148523965
1758181527.327104,0.0076666479487464195,0.0007334466085392188
1758181527.4285443,0.007676246803133587,0.0007343902927150789
1758181527.5281904,0.007688594445029622,0.0007355286028629471
1758181527.6337256,0.007693914157459915,0.0007360149563707719
1758181527.7293985,0.007703670848828232,0.0007369437060271293
1758181527.827747,0.007713325227546112,0.0007378307119686116
1758181527.928132,0.007722864713841586,0.0007387926722895885
1758181528.0366528,0.0077297743110347015,0.0007394541892446776
1758181528.1270611,0.00773779680019036,0.0007401458826475409
1758181528.2301567,0.007749007672851403,0.0007412977926514005
1758181528.3297477,0.007758606587063959,0.0007422413995268157
1758181528.4298131,0.007764044683464138,0.000742718122922696
1758181528.5273602,0.007773744151286358,0.0007436246877551196
1758181528.635497,0.007783310847982645,0.000744521564448318
1758181528.728011,0.007795685231681021,0.0007456815280655127
1758181528.8283823,0.007802572124927165,0.0007463914450920263
1758181528.9354918,0.007812134419756445,0.0007473048757040128
1758181529.0300672,0.00782176372074542,0.0007482398831681578
1758181529.129025,0.007831367899211244,0.0007491483283625541
1758181529.2275689,0.007840966873194079,0.0007500918579442631
1758181529.3265796,0.007846404999283544,0.0007505685379040016
1758181529.4271684,0.007856104526420781,0.0007514750270945374
1758181529.527849,0.007868391245871686,0.0007526448378613733
1758181529.6431637,0.007878045737816022,0.0007535316957957232
1758181529.729418,0.007884932676619568,0.0007542415570886259
1758181529.827096,0.007894495030382684,0.0007551549138083904
1758181529.9325514,0.007902517606820888,0.0007558464840211766
1758181530.0272744,0.007913728627372845,0.0007569982157333209
1758181530.1279368,0.00792332766107172,0.0007579416680286508
1758181530.2266877,0.007932967889171626,0.0007588728702931115
1758181530.3328183,0.007943698122003233,0.0007597712291662604
1758181530.4270518,0.007950752197018185,0.0007604944312794489
1758181530.5275311,0.007960406745499693,0.0007613812152207288
1758181530.6282966,0.007969946413599842,0.0007623429447792372
1758181530.7287116,0.007976856142462053,0.0007630043036192125
1758181530.8286552,0.007984878762482052,0.0007636958122468436
1758181530.9288876,0.007991932860549422,0.0007644189848902186
1758181531.0272677,0.008001587437280534,0.0007653057318376316
1758181531.12776,0.008005688950243919,0.000765790829840524
1758181531.2277637,0.00802082678123419,0.0007671737608694126
1758181531.3271332,0.008027666334118371,0.0007678635716643881
1758181531.4406726,0.008037270659504868,0.0007687718312850993
1758181531.5368552,0.008046869782674245,0.0007697151676633285
