time,x,y
1758191452.6150327,0.008810124745920397,0.0008423966596856652
1758191452.71446,0.008822483679428993,0.0008435540685579588
1758191452.8146384,0.008829329313450771,0.000844246819696896
1758191452.9176435,0.00884167798040169,0.0008453837862532275
1758191453.0147245,0.008854035467192397,0.0008465244832372707
1758191453.125028,0.00886366698186588,0.0008474751996486664
1758191453.2167373,0.008875951133242847,0.0008486440619376815
1758191453.3146236,0.00888565139691139,0.0008495496074964211
1758191453.4143834,0.008895218864186068,0.000850445491972342
1758191453.5172033,0.008902096340847768,0.000851146339749119
1758191453.6187654,0.008914481740729166,0.000852313302612247
1758191453.7153368,0.008924044826394823,0.000853225738834799
1758191453.8158257,0.008932067944842024,0.0008539165402953323
1758191453.9147737,0.008940533245313985,0.000854865670716067
1758191454.0157852,0.008948777793285092,0.0008555249363287798
1758191454.1144886,0.008961042049137204,0.0008566958770518907
1758191454.214893,0.008970548606491366,0.000857632163982462
1758191454.318486,0.008977586030024864,0.00085828702749987
1758191454.4150906,0.008984463550965037,0.0008589878214242196
1758191454.5148478,0.00899406335585443,0.000859930272786769
1758191454.630593,0.009006412168104739,0.0008610670488375759
1758191454.7153058,0.009014435329656754,0.0008617577889919457
1758191454.8157108,0.00902564734182255,0.000862908321307619
1758191454.9161632,0.009035247176180034,0.0008638507344607569
1758191455.0149248,0.009043409609041632,0.0008645368977954994
1758191455.115481,0.009055619207802734,0.0008656781723946885
1758191455.2160597,0.009064084596898026,0.0008666271991762811
1758191455.3149552,0.009072329208435256,0.00086728637102933
1758191455.4145768,0.009086072178394553,0.0008687011682533556
1758191455.5152397,0.009094100220376145,0.0008693933422226195
1758191455.6146624,0.009105268628312176,0.0008705473874154598
1758191455.714904,0.009113513261017055,0.0008712065280184872
1758191455.8154078,0.009123053771271152,0.0008721671845319847
1758191455.91514,0.009135284339142728,0.0008733134137328491
1758191456.0153484,0.009145042074599069,0.000874240808269093
1758191456.1240191,0.009154697437270319,0.0008751265243975901
1758191456.2151644,0.009164237977409848,0.0008760871427925476
1758191456.3156948,0.009176468581551578,0.0008772333246375083
1758191456.4149356,0.009183506111131733,0.000877888055342235
1758191456.514525,0.009190383742605177,0.0008785887146586979
1758191456.615471,0.009199983694699253,0.0008795309749916769
1758191456.7146115,0.009209624841105504,0.000880460993681783
1758191456.8215523,0.009217652947546732,0.0008811530749441216
1758191456.915231,0.00922741074213235,0.000882080392434091
1758191457.0149603,0.009239642912588747,0.0008832265932195877
1758191457.1157572,0.009249330673755104,0.0008841366388944336
1758191457.2157388,0.00925630728697412,0.0008848317853476771
1758191457.3157942,0.009265875008998734,0.000885727342247288
1758191457.4159303,0.009275506817673147,0.0008866776757438027
1758191457.5150673,0.009285138414415736,0.0008875944666828179
1758191457.6147406,0.009297491892890647,0.0008887512243130701
1758191457.7167993,0.009307059643156224,0.0008896467448235175
1758191457.814756,0.00931393734083772,0.0008903473233912331
1758191457.921353,0.0093235373810915,0.0008912894691272627
1758191458.0148375,0.009331699964442046,0.0008919754111891018
1758191458.11511,0.009343909816703449,0.0008931163592710373
1758191458.215032,0.00935096466966336,0.0008938385642852087
1758191458.323347,0.009363196948699696,0.0008949846229457324
1758191458.4151776,0.009370160861024067,0.0008956845252430888
1758191458.5148966,0.009377071328246474,0.0008963449935652819
1758191458.6152089,0.00938509468328385,0.0008970354579237023
1758191458.7162275,0.00939356030817507,0.0008979842083966222
1758191458.822448,0.009401805088760503,0.000898643130294271
1758191458.9154088,0.009411345807938206,0.0008996035200156777
1758191459.0148497,0.009423576629348032,0.0009007494177711532
1758191459.1424372,0.00943061428584961,0.0009014039891371778
1758191459.217219,0.009440246211776906,0.0009023541695194015
1758191459.3149567,0.009449877925640046,0.0009032708086894915
1758191459.4159217,0.009462231550201736,0.0009044273744927556
1758191459.514805,0.009469071854641435,0.0009051162536815613
1758191459.6153808,0.009486752094792685,0.0009067412075985431
1758191459.714613,0.00949371607151058,0.000907441027904349
1758191459.8149776,0.009503416772660745,0.0009083460106551133
1758191459.9155288,0.009515704966315356,0.0009095138788654239
1758191460.0156288,0.009525360579534596,0.0009103992656261106
1758191460.1152244,0.009532248420756124,0.0009111080163761038
1758191460.2150652,0.009541811941290638,0.0009120199051887356
1758191460.3203428,0.009554170037699003,0.0009131597884880318
1758191460.4141736,0.009561047867545991,0.0009138602055942506
1758191460.5155497,0.009573433852994268,0.0009150263794167224
1758191460.6148493,0.009585787586943019,0.0009161828013735662
1758191460.714778,0.009592627955289602,0.0009168716011049371
1758191460.815583,0.009604987577514604,0.0009180280945018141
1758191460.9154167,0.009611833631859438,0.0009187203358088722
1758191461.0145087,0.009621475071719057,0.0009196499744380672
1758191461.1144547,0.009633813568285271,0.0009207897291928376
1758191461.215063,0.009640672271377677,0.0009214952216547681
1758191461.3158393,0.009651494013604905,0.000922414406264269
1758191461.4160013,0.009658458076056493,0.0009231141172665041
1758191461.5170941,0.009668158893338396,0.0009240189500010839
1758191461.6144655,0.009677726897190478,0.0009249141430806719
1758191461.715827,0.009690102957195624,0.0009260718652963464
1758191461.8147478,0.009699643884659045,0.0009270319883147054
1758191461.9161522,0.00970384659538571,0.0009274858441509354
1758191462.0150363,0.00971618516311072,0.0009286255038333645
1758191462.1154346,0.009725790680674312,0.0009295322497476179
1758191462.2154531,0.00973539101391153,0.0009304740136066897
1758191462.3166475,0.009743553811400572,0.0009311596397103319
1758191462.4142492,0.009753060926298856,0.0009320952179559048
1758191462.5263429,0.009760098751462503,0.0009327495769328132
1758191462.614561,0.009772474883574243,0.0009339072020793391
1758191462.71484,0.009779362858743184,0.0009346157868960957
1758191462.8144927,0.00979171677466547,0.0009357719691538362
1758191462.915208,0.009801284862814019,0.0009366670531189122
1758191463.0155554,0.00981091705183569,0.0009376168891021819
1758191463.1156344,0.009817763216163653,0.0009383089963160479
1758191463.2350023,0.00982740480225141,0.0009392384449803583
1758191463.3158286,0.009839743476594455,0.0009403779620715736
1758191463.4150455,0.009849349080518401,0.0009412845976168107
1758191463.5153265,0.00985742417783281,0.0009420022931631913
1758191463.6148589,0.009867112362923184,0.0009429117782965081
1758191463.7145574,0.009879322683783207,0.0009440521202721297
1758191463.8149576,0.00988778866091641,0.0009450004564535933
1758191463.914402,0.009898610578879736,0.0009459193890942243
1758191464.014572,0.009909777553751387,0.0009470727097952157
1758191464.1148183,0.00991780602380457,0.0009477642659990124
1758191464.2181158,0.009924843933056567,0.0009484185188080178
1758191464.3146296,0.00993722020918759,0.0009495759498453994
1758191464.4157946,0.00994410827345433,0.0009502844240658993
1758191464.5153825,0.009953672082196174,0.000951195948139475
1758191464.6178164,0.009963302894227363,0.0009521289760242141
1758191464.7146804,0.009972908584394003,0.0009530355012169422
1758191464.8165002,0.009982509092770642,0.0009539770360334322
1758191464.9146414,0.009992150795601685,0.0009549063327573459
1758191465.020436,0.010002882446861058,0.0009558026748020878
1758191465.1155148,0.010011348511782921,0.0009567509074429678
1758191465.2149627,0.010019593607527664,0.000957409360950244
1758191465.3157885,0.010029134772251681,0.0009583691792744921
1758191465.4146793,0.010038835850015417,0.0009592736745738925
1758191465.5173151,0.010048404106408877,0.000960168540353594
1758191465.6154459,0.01005803647026984,0.0009611181468206831
1758191465.7147186,0.010067668621370564,0.0009620342171213904
1758191465.814988,0.01007723251630952,0.0009629456318046003
1758191465.9146733,0.010089591075734412,0.0009640848933164868
1758191466.0145545,0.010096469190793695,0.0009647849607537216
1758191466.115901,0.010111508719536186,0.0009662018724522041
1758191466.215864,0.01011841957247538,0.0009668618721513347
1758191466.3146386,0.010128050499363469,0.0009677947483163081
1758191466.4159982,0.010134909464701775,0.0009684999144322264
1758191466.5150852,0.010145731557876556,0.0009694185951795405
1758191466.6148803,0.010155419939837153,0.0009703278188720408
1758191466.71549,0.010162397041019388,0.000971022361250947
1758191466.81452,0.010171965381361515,0.0009719171179597913
1758191466.9148026,0.010178843540160729,0.0009726171316217353
1758191467.0206237,0.010193883156081166,0.0009740339239265912
1758191467.1152017,0.010198086042576287,0.0009744875824548969
